Project,Folder Name,File Name,Summary
"AbdurRKhalid","Visitor","ComputerPartVisitor.java","The ComputerPartVisitor class acts as a visitor in the visitor pattern."
"JamesZBL","abstract-factory","YoungSailor.java","The YoungSailor class acts as a subscriber in the observer pattern, acts as a product in the abstract_factory pattern, acts as a memento in the memento pattern and acts as a product in the factory_method pattern and provides methods to get."
"JamesZBL","abstract-factory","OldShip.java","The OldShip class acts as a subscriber in the observer pattern, acts as a product in the abstract_factory pattern and acts as a memento in the memento pattern and provides methods to get."
"JamesZBL","abstract-factory","YoungTeamFactory.java","The YoungTeamFactory class acts as a factory in the abstract_factory pattern, acts as an originator in the memento pattern and acts as a factory in the factory_method pattern and provides methods to create, create, create for managing factory."
"JamesZBL","abstract-factory","YoungCaptain.java","The YoungCaptain class acts as a subscriber in the observer pattern, acts as a product in the abstract_factory pattern and acts as a memento in the memento pattern and provides methods to get."
"JamesZBL","abstract-factory","Captain.java","The Captain class acts as a subscriber in the observer pattern, acts as an abstract product in the abstract_factory pattern and acts as a memento in the memento pattern."
"JamesZBL","abstract-factory","OldSailor.java","The OldSailor class acts as a subscriber in the observer pattern, acts as a product in the abstract_factory pattern, acts as a memento in the memento pattern and acts as a product in the factory_method pattern and provides methods to get."
"JamesZBL","abstract-factory","NewShip.java","The NewShip class acts as a subscriber in the observer pattern, acts as a product in the abstract_factory pattern and acts as a memento in the memento pattern and provides methods to get."
"JamesZBL","abstract-factory","PermanentTeamFactory.java","The PermanentTeamFactory class acts as a factory in the abstract_factory pattern and acts as an originator in the memento pattern and provides methods to create, create, create for managing factory."
"JamesZBL","abstract-factory","OldCaptain.java","The OldCaptain class acts as a subscriber in the observer pattern, acts as a product in the abstract_factory pattern and acts as a memento in the memento pattern and provides methods to get."
"JamesZBL","abstract-factory","Ship.java","The Ship class acts as a subscriber in the observer pattern, acts as an abstract product in the abstract_factory pattern and acts as a memento in the memento pattern."
"JamesZBL","abstract-factory","TeamFactory.java","The TeamFactory class acts as an originator in the memento pattern and acts as a factory in the factory_method pattern and provides methods to create, create, create for managing factory."
"JamesZBL","abstract-factory","Application.java","The Application class acts as a publisher in the observer pattern and acts as a caretaker in the memento pattern and provides methods to create."
"JamesZBL","abstract-factory","Member.java","The Member class and provides methods to get."
"JamesZBL","abstract-factory","Sailor.java","The Sailor class acts as a subscriber in the observer pattern, acts as an abstract product in the abstract_factory pattern, acts as a memento in the memento pattern and acts as an abstract product in the factory_method pattern."
"JamesZBL","adapter","Bus.java","The Bus class and provides methods to run."
"JamesZBL","adapter","Car.java","The Car class acts as a component in the decorator pattern."
"JamesZBL","adapter","Driver.java","The Driver class acts as a decorator in the decorator pattern."
"JamesZBL","adapter","Application.java","The Application class."
"JamesZBL","adapter","BusAdapter.java","The BusAdapter class acts as a component in the decorator pattern for managing adapter."
"JamesZBL","decorator","HammerSmithOperation.java","The HammerSmithOperation class acts as a decorator in the decorator pattern and provides methods to check for managing operation."
"JamesZBL","decorator","Operation.java","The Operation class acts as a component in the decorator pattern and provides methods to check for managing operation."
"JamesZBL","decorator","Application.java","The Application class."
"JamesZBL","decorator","CarpenterOperation.java","The CarpenterOperation class acts as a component in the decorator pattern and provides methods to check for managing operation."
"JamesZBL","facade","CourseFacade.java","The CourseFacade class is part of the Facade pattern and provides methods to stop."
"JamesZBL","facade","CourseParticipator.java","The CourseParticipator class and provides methods to stop."
"JamesZBL","facade","CourseStudent.java","The CourseStudent class."
"JamesZBL","facade","Application.java","The Application class."
"JamesZBL","facade","CourseTeacher.java","The CourseTeacher class."
"JamesZBL","factory-method","ChineseCook.java","The ChineseCook class acts as a factory in the abstract_factory pattern, acts as an originator in the memento pattern and acts as a factory in the factory_method pattern."
"JamesZBL","factory-method","FoodType.java","The FoodType class and provides methods to get."
"JamesZBL","factory-method","WesternFood.java","The WesternFood class acts as a product in the abstract_factory pattern, acts as a caretaker in the memento pattern and acts as a product in the factory_method pattern and provides methods to get."
"JamesZBL","factory-method","Cook.java","The Cook class acts as an originator in the memento pattern and acts as a factory in the factory_method pattern."
"JamesZBL","factory-method","ChineseFood.java","The ChineseFood class acts as a factory in the abstract_factory pattern, acts as a memento in the memento pattern and acts as a product in the factory_method pattern and provides methods to get."
"JamesZBL","factory-method","Application.java","The Application class and provides methods to make."
"JamesZBL","factory-method","WesternCook.java","The WesternCook class acts as a factory in the abstract_factory pattern and acts as an originator in the memento pattern."
"JamesZBL","factory-method","Food.java","The Food class acts as an abstract product in the abstract_factory pattern, acts as a memento in the memento pattern and acts as an abstract product in the factory_method pattern and provides methods to get."
"JamesZBL","memento","Flower.java","The Flower class acts as a publisher in the observer pattern and acts as a factory in the abstract_factory pattern provides 8 methods for retrieval and 4 for storage and modification."
"JamesZBL","memento","Plant.java","The Plant class and provides methods to get, get, get."
"JamesZBL","memento","FlowerType.java","The FlowerType class acts as a subscriber in the observer pattern."
"JamesZBL","memento","Application.java","The Application class."
"JamesZBL","observer","Northern.java","The Northern class acts as a subscriber in the observer pattern and provides methods to update."
"JamesZBL","observer","TimePoint.java","The TimePoint class."
"JamesZBL","observer","Time.java","The Time class acts as a publisher in the observer pattern and provides methods to add, remove, notify."
"JamesZBL","observer","Southern.java","The Southern class acts as a subscriber in the observer pattern and provides methods to update."
"JamesZBL","observer","Application.java","The Application class."
"JamesZBL","observer","TimeObserver.java","The TimeObserver class acts as a subscriber in the observer pattern and provides methods to update."
"JamesZBL","singleton","ThreadSafeDoubleCheckLocking.java","The ThreadSafeDoubleCheckLocking class acts as a singleton in the singleton pattern and acts as a caretaker in the memento pattern and provides methods to get."
"JamesZBL","singleton","EnumDirector.java","The EnumDirector class."
"JamesZBL","singleton","LazyInitializationDirector.java","The LazyInitializationDirector class acts as a singleton in the singleton pattern and acts as an originator in the memento pattern and provides methods to get."
"JamesZBL","singleton","Director.java","The Director class acts as a singleton in the singleton pattern and acts as a memento in the memento pattern and provides methods to get."
"JamesZBL","singleton","ThreadSafeLazyLoadDirector.java","The ThreadSafeLazyLoadDirector class acts as a singleton in the singleton pattern and acts as a memento in the memento pattern and provides methods to get."
"JamesZBL","singleton","Application.java","The Application class."
"JamesZBL","visitor","Boss.java","The Boss class."
"JamesZBL","visitor","Engineer.java","The Engineer class."
"JamesZBL","visitor","ManagerVisitor.java","The ManagerVisitor class is part of the Visitor pattern."
"JamesZBL","visitor","UnitVisitor.java","The UnitVisitor class is part of the Visitor pattern."
"JamesZBL","visitor","BossVisitor.java","The BossVisitor class is part of the Visitor pattern."
"JamesZBL","visitor","EngineerVisitor.java","The EngineerVisitor class is part of the Visitor pattern."
"JamesZBL","visitor","Manager.java","The Manager class."
"JamesZBL","visitor","Unit.java","The Unit class."
"JamesZBL","visitor","Application.java","The Application class."
"spring-framework","AbstractFactory","ClientHttpRequestFactory.java","The ClientHttpRequestFactory class is part of the Factory pattern and provides methods to create for managing client, request, factory."
"spring-framework","AbstractFactory","AutowireCapableBeanFactory.java","The AutowireCapableBeanFactory class is part of the Factory pattern and provides methods to create, create for managing factory."
"spring-framework","AbstractFactory","HierarchicalBeanFactory.java","The HierarchicalBeanFactory class is part of the Factory pattern and provides methods to get for managing factory."
"spring-framework","AbstractFactory","ListableBeanFactory.java","The ListableBeanFactory class is part of the Factory pattern provides 15 methods for retrieval for managing factory."
"spring-framework","Adapter","IsolationLevelDataSourceAdapter.java","The IsolationLevelDataSourceAdapter class is part of the Adapter pattern and provides methods to set, set, get, get, get, get, read for managing data, adapter."
"spring-framework","Adapter","HttpRequestHandlerAdapter.java","The HttpRequestHandlerAdapter class is part of the Adapter pattern and provides methods to handle for managing request, adapter."
"spring-framework","Adapter","SimpleControllerHandlerAdapter.java","The SimpleControllerHandlerAdapter class is part of the Adapter pattern and provides methods to handle for managing adapter."
"spring-framework","Adapter","MethodBeforeAdviceAdapter.java","The MethodBeforeAdviceAdapter class is part of the Adapter pattern and provides methods to get for managing method, adapter."
"spring-framework","Decorator","BufferingClientHttpResponseWrapper.java","The BufferingClientHttpResponseWrapper class and provides methods to get, get, get, get, close for managing client, response."
"spring-framework","Decorator","ContentCachingRequestWrapper.java","The ContentCachingRequestWrapper class provides 18 methods including retrieval, storage and modification and processing for managing content, request."
"spring-framework","Decorator","ScopedProxyBeanDefinitionDecorator.java","The ScopedProxyBeanDefinitionDecorator class is part of the Decorator pattern."
"spring-framework","Decorator","WebSocketHandlerDecorator.java","The WebSocketHandlerDecorator class is part of the Decorator pattern and provides methods to get, get, handle, handle."
"spring-framework","Facade","RestTemplate.java","The RestTemplate class provides 33 methods including retrieval, storage and modification, processing and other operations."
"spring-framework","Facade","TransactionTemplate.java","The TransactionTemplate class and provides methods to set, get, set, execute."
"spring-framework","Facade","JmsTemplate.java","The JmsTemplate class provides 90 methods including notification, storage and modification, retrieval and other operations."
"spring-framework","Facade","JdbcTemplate.java","The JdbcTemplate class provides 54 methods including storage and modification, processing, retrieval and other operations."
"spring-framework","FactoryMethod","CronTriggerFactoryBean.java","The CronTriggerFactoryBean class is part of the Factory pattern provides 21 methods including storage and modification, retrieval and registration and lifecycle for managing factory."
"spring-framework","FactoryMethod","SchedulerFactoryBean.java","The SchedulerFactoryBean class is part of the Factory pattern provides 31 methods including storage and modification, retrieval, registration and lifecycle and other operations for managing factory."
"spring-framework","FactoryMethod","AdaptableJobFactory.java","The AdaptableJobFactory class is part of the Factory pattern and provides methods to create for managing factory."
"spring-framework","FactoryMethod","JobDetailFactoryBean.java","The JobDetailFactoryBean class is part of the Factory pattern provides 12 methods for storage and modification and 3 for retrieval for managing factory."
"spring-framework","FactoryMethod","MethodInvokingJobDetailFactoryBean.java","The MethodInvokingJobDetailFactoryBean class is part of the Factory pattern provides 15 methods including storage and modification, retrieval and processing for managing method, factory."
"spring-framework","Memento","SimpleApplicationEventMulticaster.java","The SimpleApplicationEventMulticaster class and provides methods to set, get, set, get for managing event."
"spring-framework","Memento","SavepointManager.java","The SavepointManager class and provides methods to create."
"spring-framework","Memento","AbstractTransactionStatus.java","The AbstractTransactionStatus class and provides methods to set, set, set, get, create, create, get."
"spring-framework","Observer","ApplicationEventPublisher.java","The ApplicationEventPublisher class for managing event."
"spring-framework","Observer","ApplicationListener.java","The ApplicationListener class."
"spring-framework","Observer","AbstractApplicationEventMulticaster.java","The AbstractApplicationEventMulticaster class provides 15 methods including retrieval, deletion, storage and modification and other operations for managing event."
"spring-framework","Singleton","SmartInitializingSingleton.java","The SmartInitializingSingleton class is part of the Singleton pattern."
"spring-framework","Singleton","DefaultSingletonBeanRegistry.java","The DefaultSingletonBeanRegistry class is part of the Singleton pattern provides 15 methods including retrieval, creation, deletion and other operations."
"spring-framework","Singleton","DefaultListableBeanFactory.java","The DefaultListableBeanFactory class is part of the Factory pattern provides 64 methods including retrieval, storage and modification, deletion and other operations for managing factory."
"spring-framework","Singleton","SingletonSupplier.java","The SingletonSupplier class is part of the Singleton pattern and provides methods to get, obtain."
"spring-framework","Singleton","SingletonBeanRegistry.java","The SingletonBeanRegistry class is part of the Singleton pattern and provides methods to add, get, get, get, get."
"spring-framework","Visitor","BeanDefinitionVisitor.java","The BeanDefinitionVisitor class is part of the Visitor pattern and provides methods to set."
"spring-framework","Visitor","BeanFactory.java","The BeanFactory class is part of the Factory pattern provides 11 methods for retrieval for managing factory."
